query_id,query_text,is_prof_video,domain_label,content_type,decision,data_source
imdb_pos_338,Белоснежка и охотник онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_53,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_33,Ангелы Чарли 2: Только вперёд отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_34,Берег москитов смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_neg_413,Мой домашний динозавр отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_2553,скачать The Adventures of Baron Munchausen 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2967,Банкомат бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_gen_498,лучшие фильмы 2011 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_627,Станционный смотритель онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_225,Проклятая все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_235,сериал Охотники,true,prof_video,series,auto_accept,synthetic
imdb_pos_2346,Их собственная лига 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_674,"Здравствуй, папа, Новый год! онлайн в хорошем качестве",true,prof_video,film,auto_accept,synthetic
imdb_pos_2004,фильм Тэмпл Грандин,true,prof_video,film,auto_accept,synthetic
imdb_pos_1514,скачать Обладатель 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1901,Alien: Romulus онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1431,Nine Perfect Strangers все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_2220,фильм Агент Джонни Инглиш: Перезагрузка,true,prof_video,film,auto_accept,synthetic
imdb_neg_1493,саундтрек из Солдаты неудачи,false,non_video,,non_video,synthetic
imdb_neg_489,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_843,S.W.A.T. смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_515,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_151,Металлопокалипсис все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_1256,Escape Plan 2: Hades онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1413,Операция «Фортуна». Искусство побеждать бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2273,The Wraith смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1187,скачать Godsend 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1059,рецензия Подозрительные лица,false,non_video,,non_video,synthetic
imdb_pos_2555,скачать Разрыв 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_340,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_1147,Морская полиция: Новый Орлеан все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_2191,фильм Полярный экспресс,true,prof_video,film,auto_accept,synthetic
imdb_pos_1062,сериал Broken But Beautiful,true,prof_video,series,auto_accept,synthetic
imdb_neg_121,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_762,The Sugarland Express онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2601,фильм Отсчет убийств,true,prof_video,film,auto_accept,synthetic
imdb_neg_825,рецензия Капитан Оргазмо,false,non_video,,non_video,synthetic
imdb_pos_2647,Честная игра смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_144,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_2102,The Grudge 3 бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1055,НольНольНоль все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_gen_95,лучшие фильмы 1993 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_2446,скачать Beauty and the Beast 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_201,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_1417,Lisa Frankenstein бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_123,скачать Переступить черту 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1333,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_1014,актеры фильма Спецназ,false,non_video,,non_video,synthetic
imdb_neg_132,купить билет на Они живут,false,non_video,,non_video,synthetic
imdb_pos_2815,сериал Наруто: Ураганные хроники,true,prof_video,series,auto_accept,synthetic
imdb_pos_1091,скачать Перси Джексон и Похититель молний 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_358,фильм Hope and Glory,true,prof_video,film,auto_accept,synthetic
imdb_pos_2188,скачать The Blob 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_480,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_1680,фильм True Grit,true,prof_video,film,auto_accept,synthetic
imdb_neg_875,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_192,саундтрек из Потерянное звено,false,non_video,,non_video,synthetic
imdb_pos_2505,Эмпайр Стэйт бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1378,Очень тёмные времена бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_793,рецензия Между двумя папоротниками,false,non_video,,non_video,synthetic
imdb_neg_473,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_1561,Без жалости смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2450,Мой кузен Винни онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2674,скачать Пекло 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_23,Как поживаете? бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_223,фильм Как важно быть серьёзным,true,prof_video,film,auto_accept,synthetic
imdb_neg_399,купить билет на Пингвины из Мадагаскара,false,non_video,,non_video,synthetic
imdb_neg_1254,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_1142,Lady Snowblood смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_836,Джокер онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_417,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_463,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_383,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_700,рецензия The Fog,false,non_video,,non_video,synthetic
imdb_neg_257,Однажды в... Голливуде отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_2018,фильм Его игра,true,prof_video,film,auto_accept,synthetic
imdb_pos_679,скачать Кабельщик 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_998,купить билет на Выход через сувенирную лавку,false,non_video,,non_video,synthetic
imdb_pos_873,скачать Сверху вниз 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_119,лучшие фильмы 2006 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_244,V все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_1086,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_1311,Воспитание чувств бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_gen_320,лучшие фильмы 2007 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_145,Коктейль онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1479,скачать Maniac 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1196,актеры фильма Экстрасенс,false,non_video,,non_video,synthetic
imdb_neg_1334,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_510,Макс Манус: Человек войны смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1562,фильм Эшби,true,prof_video,film,auto_accept,synthetic
imdb_neg_39,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_2993,Звёздный путь: Пикар смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_822,скачать Невероятная история 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_795,"Дикий, дикий Запад бесплатно",true,prof_video,film,auto_accept,synthetic
imdb_gen_325,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_566,саундтрек из Бар «Гадкий койот»,false,non_video,,non_video,synthetic
imdb_pos_2348,Death Wish II бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1808,Ностальгия бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1154,саундтрек из Кошмар на улице Вязов 7: Новый кошмар,false,non_video,,non_video,synthetic
imdb_pos_198,скачать Мой полицейский 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_286,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_neg_395,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_922,Ken Park онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_97,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_2594,Механизм все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_1437,Студенческая команда бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_361,22.11.63 смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_neg_1201,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_gen_70,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_2214,Пит и его дракон онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_305,Иллюзионист бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1430,рецензия Верю в любовь,false,non_video,,non_video,synthetic
imdb_pos_2842,The Last House on the Left смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2805,Ваша ненависть бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2583,Кланнад: Продолжение истории 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1372,Виртуозы смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_neg_1021,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_186,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_436,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_839,скачать Absolutely Anything 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1762,Одиночка бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1085,рецензия Страшилы,false,non_video,,non_video,synthetic
imdb_pos_980,Волк бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_880,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_2488,Magic in the Moonlight бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_262,Bad Education бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_355,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_431,купить билет на Недруги,false,non_video,,non_video,synthetic
imdb_pos_2695,Зажги этим летом! бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_908,Кто-то где-то смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_1273,фильм Операция 'Колибри',true,prof_video,film,auto_accept,synthetic
imdb_pos_1649,сериал Токийский гуль,true,prof_video,series,auto_accept,synthetic
imdb_pos_2537,сериал Шахмаран,true,prof_video,series,auto_accept,synthetic
imdb_pos_172,Святая кровь бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_587,Счастливого дня смерти бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1152,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_2444,Соник 3 в кино онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_217,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_2844,фильм Супермен III,true,prof_video,film,auto_accept,synthetic
imdb_gen_56,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_856,саундтрек из Ball of Fire,false,non_video,,non_video,synthetic
imdb_neg_426,актеры фильма Остров Пальма,false,non_video,,non_video,synthetic
imdb_pos_2173,фильм Как по маслу,true,prof_video,film,auto_accept,synthetic
imdb_neg_291,саундтрек из Новизна,false,non_video,,non_video,synthetic
imdb_pos_827,Элвин и бурундуки: Грандиозное бурундуключение смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_545,сериал Поднятие уровня в одиночку,true,prof_video,series,auto_accept,synthetic
imdb_pos_1054,It Happened One Night бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_906,Сумасшедший класс в университете все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_gen_488,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_2612,Пули над Бродвеем онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1406,рецензия Поздравляем!,false,non_video,,non_video,synthetic
imdb_neg_648,рецензия Пассажиры,false,non_video,,non_video,synthetic
imdb_neg_800,актеры фильма Телохранитель,false,non_video,,non_video,synthetic
imdb_pos_2894,Летящий Пенджаб смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1231,актеры фильма Тёмные времена,false,non_video,,non_video,synthetic
imdb_neg_375,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_1180,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_41,Властелины воздуха все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_1319,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_gen_58,лучшие фильмы 1999 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_1265,Кровь и кость онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_91,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_1326,Субура отзывы критиков,false,non_video,,non_video,synthetic
imdb_gen_378,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_564,Последний замок онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2459,Шоколад онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1076,фильм Глухие стены,true,prof_video,film,auto_accept,synthetic
imdb_pos_571,Туман бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2334,скачать Добро пожаловать ко мне 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2153,скачать Посвящённый 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_250,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_neg_879,саундтрек из Дерек,false,non_video,,non_video,synthetic
imdb_pos_1434,Закон и порядок все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_2310,Secret of the Wings онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_237,The Life and Death of Colonel Blimp отзывы критиков,false,non_video,,non_video,synthetic
imdb_gen_464,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_1579,Супер 8 онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1300,ППУ отзывы критиков,false,non_video,,non_video,synthetic
imdb_gen_215,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_820,Хардбол смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1361,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_548,Секретарша бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_84,3:10 to Yuma бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2379,Forrest Gump смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2100,фильм Thanks for Sharing,true,prof_video,film,auto_accept,synthetic
imdb_pos_1165,Убийца внутри меня бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_140,скачать Безумный спецназ 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_390,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_1723,Трансформеры все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_841,Task 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_2962,скачать Отсутствие 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_99,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_86,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_gen_0,лучшие фильмы 2017 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_1083,Бессмертные смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1873,фильм Sputnik,true,prof_video,film,auto_accept,synthetic
imdb_pos_375,Phineas and Ferb the Movie: Across the 2nd Dimension смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1926,Один пропущенный звонок онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_60,Смерть от молнии смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_neg_1153,актеры фильма Paths of Glory,false,non_video,,non_video,synthetic
imdb_pos_2589,Жена священника онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_973,Из ада бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_100,Jaws 2 бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_248,Голдфингер смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1580,фильм По стечению обстоятельств,true,prof_video,film,auto_accept,synthetic
imdb_gen_46,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_neg_115,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_828,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_1454,фильм Rookie of the Year,true,prof_video,film,auto_accept,synthetic
imdb_neg_163,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_777,Уиджи: Доска Дьявола смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_276,лучшие фильмы 2004 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_22,30 Days of Night онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1852,скачать Alex Rider: Operation Stormbreaker 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_219,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_1953,Everest смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_21,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_2226,фильм Операция «Мясной фарш»,true,prof_video,film,auto_accept,synthetic
imdb_pos_1068,Концерт бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_166,"купить билет на Ван Гог. С любовью, Винсент",false,non_video,,non_video,synthetic
imdb_pos_1411,Спасатели Малибу 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1186,фильм Тёмные времена,true,prof_video,film,auto_accept,synthetic
imdb_pos_2557,сериал Убийства в Оре,true,prof_video,series,auto_accept,synthetic
imdb_pos_2519,Velvet Buzzsaw онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1168,фильм Убойная суббота,true,prof_video,film,auto_accept,synthetic
imdb_gen_344,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_neg_1139,Это случилось в долине отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_1239,"Alice, Sweet Alice смотреть",true,prof_video,film,auto_accept,synthetic
imdb_pos_2072,Вeличайший фильм из всех когда-либо проданных смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2845,фильм Дэдвуд,true,prof_video,film,auto_accept,synthetic
imdb_pos_2038,Блудливая Калифорния все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_1136,Открытое море: Новые жертвы бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1741,Чёрная орхидея онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_353,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_1482,фильм Curly Sue,true,prof_video,film,auto_accept,synthetic
imdb_pos_97,фильм На расстоянии удара,true,prof_video,film,auto_accept,synthetic
imdb_gen_224,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_neg_130,актеры фильма Незнакомцы,false,non_video,,non_video,synthetic
imdb_pos_412,Жажда смерти смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1325,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_530,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_2506,скачать Прогулка по лесам 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1047,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_2015,"фильм Batman: The Long Halloween, Part One",true,prof_video,film,auto_accept,synthetic
imdb_pos_2187,сериал Счастливая долина,true,prof_video,series,auto_accept,synthetic
imdb_pos_2215,Fairy Tail все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_466,Патриоты бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2655,скачать Заложница 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1067,рецензия Девдас,false,non_video,,non_video,synthetic
imdb_pos_2887,фильм Зомби по имени Шон,true,prof_video,film,auto_accept,synthetic
imdb_pos_2779,Лихорадка: Весеннее обострение бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2853,скачать Weekend 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1269,Мюслюм онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2833,Ernest et Célestine бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_684,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_2019,Мамаша все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_911,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_1279,актеры фильма Готовые,false,non_video,,non_video,synthetic
imdb_pos_163,Скрежет бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1973,Petta смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1166,Game of Death онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_272,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_866,саундтрек из Питомец,false,non_video,,non_video,synthetic
imdb_pos_871,Снежное братство онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_54,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_1229,купить билет на Губка Боб квадратные штаны,false,non_video,,non_video,synthetic
imdb_neg_744,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_312,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_gen_208,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_771,Halloween III: Season of the Witch онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_244,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_2156,Личная жизнь все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_577,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_1843,скачать 8 Миля 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1005,рецензия Кислород,false,non_video,,non_video,synthetic
imdb_gen_85,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_655,фильм The Woman in Red,true,prof_video,film,auto_accept,synthetic
imdb_pos_2527,Киносвидание бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_307,Orange County смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2357,Дикий смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_28,рецензия Хэллоуин,false,non_video,,non_video,synthetic
imdb_pos_2115,Побег из тюрьмы Даннемора смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_2848,скачать Сказки юга 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_990,Эффект бабочки 2 смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_321,актеры фильма День независимости: Возрождение,false,non_video,,non_video,synthetic
imdb_gen_189,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_neg_984,рецензия Лето. Пляж. Кино,false,non_video,,non_video,synthetic
imdb_neg_1000,саундтрек из Давайте потанцуем,false,non_video,,non_video,synthetic
imdb_neg_1453,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_745,скачать Take This Waltz 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_803,Чудо святой Анны смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1815,A Bad Moms Christmas бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_955,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_891,Джонни взял ружье смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1992,Рэмбо: Последняя кровь онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_865,сериал Pooreun Badaui Junsul,true,prof_video,series,auto_accept,synthetic
imdb_pos_1502,Ренфилд бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_726,фильм Kalki 2898-AD,true,prof_video,film,auto_accept,synthetic
imdb_pos_2822,Драконий жемчуг БП 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_neg_360,рецензия Зверинец,false,non_video,,non_video,synthetic
imdb_gen_333,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_neg_346,актеры фильма Белоснежка и охотник 2,false,non_video,,non_video,synthetic
imdb_neg_1076,Чаки отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_2639,Стертая личность онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1400,Дух времени: Следующий шаг онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1098,рецензия Гренландия,false,non_video,,non_video,synthetic
imdb_pos_2389,фильм Маленькая смерть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2977,скачать Сутенёр 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1880,фильм Гладиатор,true,prof_video,film,auto_accept,synthetic
imdb_pos_2237,Интуиция бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2393,Игра на выживание бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_55,скачать Агент Коди Бэнкс 2: Пункт назначения - Лондон 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_252,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_1710,скачать Величайшая ночь для поп-музыки 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_141,купить билет на Твин Пикс: Вырезанные сцены,false,non_video,,non_video,synthetic
imdb_pos_2912,фильм Бессонница,true,prof_video,film,auto_accept,synthetic
imdb_gen_459,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_neg_1276,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_68,скачать Нечего терять 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1298,Подстава смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_465,Эксперимент 'Офис' бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_897,фильм Безумцы,true,prof_video,film,auto_accept,synthetic
imdb_pos_2969,The Day After бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_345,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_1352,саундтрек из Звёзды ломбарда,false,non_video,,non_video,synthetic
imdb_pos_287,фильм Глупый и бессмысленный жест,true,prof_video,film,auto_accept,synthetic
imdb_gen_408,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_32,Большой папа бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_966,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_630,рецензия Голубая кровь,false,non_video,,non_video,synthetic
imdb_pos_1559,скачать Дитя тьмы: Первая жертва 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1025,скачать Хищные земли 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2771,фильм Bugsy,true,prof_video,film,auto_accept,synthetic
